TopSpeed_KmH,Range_Km,Efficiency_WhKm,FastCharge_KmH,RapidCharge,PowerTrain,PlugType,Formation_Energy,Above_Hull,Band_Gap,Temp,Density,Volume,HasBandstructure,Crystal_System,Discharge_Time,Decrement,Max_Voltage_Discharging,Min_Voltage_Charging,Time_constant_current,Charging_time,RUL
180,360,194,380,1,2,1,-2.604,0.018,2.961,28,2.89,355.979,1,2,1439.75,430.75,3.876,3.769,3325,8960.38,514
140,330,273,290,1,3,1,-2.607,0.02,2.957,32,2.986,359.989,1,2,191250.79,5669.984,4.241,3.331,71086.08,71086.08,513
150,250,168,330,1,3,1,-2.598,0.023,2.959,56,2.881,714.127,1,2,1489.18,436.7142857,3.869,3.612,4436.42,11513.6,512
180,390,256,740,1,2,1,-2.598,0.024,2.979,56,2.875,715.629,1,2,1505.34,438.4285714,3.881,3.583,3572.35,8886.5,511
190,295,219,470,1,1,1,-2.597,0.025,2.963,28,2.866,358.902,1,2,1511.52,438.8571429,3.886,3.577,3644.38,8760.19,510
180,400,193,540,1,1,1,-2.597,0.025,2.874,14,2.863,179.638,1,2,1512.67,436.7142857,3.888,3.575,3644.32,8790.3,509
160,320,181,440,1,2,1,-2.976,0.032,3.386,20,2.592,1243.201,0,2,1510.72,438.5142857,3.889,3.574,3644.38,8751.2,508
210,320,270,510,1,1,1,-2.588,0.034,1.657,14,3.628,141.773,1,2,1508.99,435,3.89,3.573,3644.32,8767.14,507
130,95,176,320,0,2,0,-2.587,0.035,1.675,84,3.644,846.947,1,2,1506.24,435,3.889,3.572,3644.35,8755,506
167,365,175,320,1,3,1,-2.971,0.037,3.262,30,2.735,1178.251,0,2,1503.49,433.7142857,3.89,3.573,3608.35,8775.13,505
200,420,207,500,1,1,1,-2.743,0.038,2.78,92,3.104,983.89,0,2,1499.01,432.4285714,3.889,3.573,3608.35,8734.91,504
150,250,168,330,1,3,1,-2.582,0.04,1.989,28,3.634,283.063,1,2,1493.85,429.9428571,3.887,3.574,3608.32,8725.09,503
160,340,171,470,1,2,1,-2.58,0.042,2.87,28,2.914,353,1,2,1489.28,427.5,3.887,3.573,3572.32,8716.48,502
157,230,170,220,1,3,1,-2.952,0.043,3.053,32,2.798,397.806,1,2,1485.06,427.8857143,3.886,3.573,3572.35,8684.29,501
190,325,222,420,1,2,1,-2.603,0.046,3.129,26,3.414,285.751,1,2,1482.08,427.2857143,3.886,3.574,3536.32,8703.72,500
160,330,191,440,1,3,1,-2.904,0.05,3.152,100,2.651,1338.234,0,2,1478.53,424.8,3.886,3.574,3536.25,8664.67,499
210,335,258,540,1,1,1,-2.77,0.051,2.981,80,3.098,921.698,0,2,1475.56,424.7142857,3.885,3.575,3536.34,8646.72,498
200,325,194,440,1,1,1,-2.569,0.052,2.833,28,2.869,358.537,1,2,1472.47,423.4595714,3.885,3.575,3500.36,8645.25,497
200,375,232,450,1,1,1,-2.566,0.055,2.63,28,2.882,356.872,1,2,1469.16,421.0285714,3.885,3.575,3500.39,8624.58,496
190,400,238,480,1,1,1,-2.571,0.056,2.78,64,2.875,747.562,1,2,1467.05,422.1428571,3.884,3.594,3500.34,8640.52,495
233,450,161,940,1,1,1,-2.565,0.057,2.855,56,2.874,715.92,1,2,1463.3,419.6571429,3.883,3.575,3500.33,8598.89,494
160,270,167,250,1,2,1,-2.691,0.057,2.512,52,2.89,562.749,1,2,1459.94,419.4,3.882,3.575,3464.38,8577.44,493
210,400,181,620,1,1,1,-2.564,0.058,2.73,28,2.856,360.121,1,2,1458.08,418.2857143,3.882,3.576,3464.34,8617.5,492
180,360,206,560,1,2,1,-2.748,0.058,2.917,66,2.723,811.767,1,2,1455.25,417.6,3.881,3.576,3464.34,8598.05,491
145,170,168,190,1,2,1,-2.563,0.059,2.551,28,2.966,346.859,1,2,1446.59,415.5428571,3.88,3.577,3464.36,8556.98,490
250,610,180,620,1,1,1,-2.142,0.062,1.438,31,4.186,287.012,1,2,1427.78,426.016,3.871,3.894,3283,9085.98,489
150,190,168,220,1,3,1,-2.757,0.064,3.23,40,2.375,601.224,1,2,1449.38,416.5714286,3.874,3.891,3248.34,8857.78,488
150,275,164,420,1,3,1,-2.918,0.067,3.155,96,2.527,1257.084,0,2,1454.16,416.9142857,3.879,3.579,3428.31,8665.09,487
225,310,153,650,1,2,1,-2.554,0.068,2.603,28,2.934,350.638,1,2,1454.25,418.5,3.879,3.577,3464.38,8625.69,486
180,400,193,540,1,1,1,-2.858,0.069,3.182,52,2.676,682.572,1,2,1452.16,416.7,3.881,3.576,3464.34,8613.56,485
180,370,216,440,1,1,1,-2.551,0.07,2.631,28,2.984,344.706,1,2,1449.78,415.7142857,3.88,3.577,3428.34,8591.19,484
144,220,164,230,1,3,2,-2.365,0.072,2.493,11,2.625,157.939,1,2,1447.34,414.4285714,3.88,3.577,3428.38,8597.62,483
167,400,160,380,1,3,1,-2.899,0.076,3.435,68,2.323,977.912,0,2,1444.59,412.5,3.88,3.577,3428.34,8570.53,482
200,450,178,650,1,2,1,-2.546,0.076,1.311,14,3.898,131.954,1,2,1442.53,413.1428571,3.879,3.577,3428.28,8607.12,481
165,250,153,210,1,3,1,-2.73,0.076,2.624,66,3.023,731.236,1,2,1440.06,411.8571429,3.879,3.578,3428.34,8588.19,480
160,440,175,590,1,2,1,-2.573,0.076,2.7,26,3.039,320.953,1,2,1438.09,410.7,3.879,3.578,3392.34,8577.31,479
260,375,223,780,1,1,1,-2.69,0.077,3.087,64,3.128,751.301,1,2,1436.66,410.5714286,3.878,3.578,3392.34,8598.12,478
130,195,166,170,1,3,1,-2.544,0.078,1.873,28,3.34,307.957,1,2,1435.16,409.8,3.878,3.578,3392.22,8595.5,477
140,220,193,260,1,3,1,-2.69,0.078,3.114,64,2.573,913.228,0,2,1433.19,411.0857143,3.878,3.578,3392.34,8584.38,476
150,185,156,260,1,3,1,-2.544,0.078,2.38,28,2.872,358.225,1,2,1431.59,409.2857143,3.878,3.579,3392.34,8612.81,475
150,275,164,420,1,3,1,-2.726,0.08,2.88,66,3.017,732.676,1,2,1428,408,3.878,3.579,3392.31,8557.78,474
217,425,171,930,1,1,1,-2.539,0.083,1.791,56,2.96,694.96,1,2,1426.72,408,3.878,3.58,3356.22,8614.12,473
160,290,179,230,1,2,1,-2.348,0.089,2.223,66,2.98,834.696,1,2,1423.56,406.7142857,3.877,3.58,3358.56,8564.22,472
240,425,197,850,1,1,1,-2.647,0.092,3.04,34,2.286,537.355,1,2,1422.22,406.2,3.877,3.581,3356.34,8573.38,471
261,435,167,910,1,1,1,-2.981,0.093,2.647,58,2.807,1077.384,0,2,1420.5,405.4285714,3.876,3.581,3356.34,8569.97,470
160,420,183,560,1,2,1,-2.598,0.094,2.082,38,2.655,1374.684,0,2,1419.5,405.3,3.876,3.581,3320.31,8608.66,469
160,350,166,490,1,2,1,-2.527,0.095,2.128,56,2.635,780.749,1,2,1417.5,403.5428571,3.876,3.582,3320.34,8574.25,468
180,375,200,470,1,1,1,-2.339,0.111,0.033,60,3.442,628.652,0,2,1412.38,402.1714286,3.875,3.581,3320.38,8573.69,467
150,235,161,270,1,2,1,-2.342,0.112,0,36,3.125,377.974,1,2,1395.97,399.0857143,3.867,3.583,3320.22,8528.91,466
150,250,180,380,1,3,1,-2.836,0.122,2.611,52,2.508,1248.278,0,2,1429.89,411,3.874,3.581,3356.35,8250.37,463
190,280,231,450,1,1,1,-2.532,0.005,2.72,16,3.249,168.54,1,2,1425.22,408,3.875,3.581,3356.38,8441.6,462
167,370,173,350,1,3,1,-2.532,0.005,2.918,32,3.181,344.33,1,2,1421.06,406.7142857,3.875,3.581,3356.26,8493.25,461
135,315,165,230,1,3,1,-2.532,0.005,2.994,32,3.148,347.939,1,2,1418.02,405.4285714,3.875,3.582,3356.38,8529.85,460
210,750,267,710,1,1,1,-2.531,0.006,2.841,32,3.231,338.972,1,2,1415.78,402.9,3.874,3.582,3320.32,8572.86,459
150,180,178,240,1,3,1,-2.527,0.01,2.8,16,3.104,176.442,1,2,1413.25,401.1428571,3.874,3.583,3320.35,8546.43,458
157,325,172,390,1,3,2,-2.729,0.012,2.973,22,2.888,258.73,1,2,1410.95,402.8571429,3.875,3.583,3320.38,8559.52,457
160,270,193,190,1,3,2,-2.523,0.014,2.693,32,3.159,346.674,1,2,1404,400.5,3.874,3.583,3320.35,8558.27,456
160,425,181,570,1,2,1,-2.522,0.015,2.757,32,3.226,339.508,1,2,1406.23,399,3.874,3.584,3284.41,8559.55,455
140,310,168,230,1,3,1,-2.418,0.033,1.176,40,2.941,424.186,1,2,1404.39,399.3156,3.873,3.584,3284.23,8572.52,454
200,350,171,440,1,1,1,-2.376,0.06,1.422,28,3.033,345.946,1,2,1401.91,398.4,3.873,3.584,3284.35,8551.32,453
250,515,184,560,1,1,0,-2.374,0.062,1.265,14,2.98,176.01,1,2,1400.67,397.5,3.872,3.585,3284.35,8537.83,452
155,255,154,210,1,3,1,-2.371,0.065,1.398,28,2.985,351.446,1,2,1398.46,396.6,3.872,3.585,3284.35,8532.77,451
200,380,228,610,1,1,1,-2.675,0.065,2.969,66,2.861,783.351,1,2,1396.38,396.4285714,3.871,3.586,3248.34,8552.16,450
130,195,166,170,1,3,1,-2.37,0.066,1.194,56,3.014,696.129,1,2,1389.7,394.9714286,3.869,3.585,3248.34,8540.06,449
130,195,166,170,1,3,1,-2.369,0.067,1.31,56,3.029,692.711,1,2,1371.3,389.7,3.862,3.588,3212.27,8538.38,448
167,365,175,340,1,3,1,-2.467,0.07,2.916,64,3.046,719.179,1,2,1360.7,386.7,3.858,3.592,3176.31,8491.22,447
150,335,173,210,1,3,1,-2.455,0.07,2.344,26,3.213,309.993,1,2,1354.98,385.5,3.854,3.596,3140.31,8552.22,446
250,365,195,730,1,1,1,-2.365,0.07,1.527,28,3.029,346.421,0,2,1362.17,387.6,3.858,3.596,3104.33,8513.77,445
150,575,104,540,1,1,1,-2.453,0.072,2.84,26,3.579,278.304,1,2,1353.8,386.4,3.856,3.595,3140.42,8518.81,444
150,335,188,350,1,3,1,-2.858,0.075,3.273,68,2.37,967.213,1,2,1358.81,385.8,3.857,3.597,3104.36,8546.2,443
200,365,237,590,1,1,1,-2.591,0.076,2.744,64,2.658,899.635,1,2,1368.8,387.3,3.862,3.595,3140.36,8477.48,442
410,970,206,920,1,1,1,-2.353,0.082,1.411,28,3.112,337.098,1,2,1374.88,405.594,3.863,3.777,3052,8978.23,441
150,255,176,390,1,3,1,-2.352,0.083,0.77,28,3.736,280.858,1,2,1386.97,396,3.865,3.895,3068.28,8846.09,440
160,420,183,560,1,2,1,-2.352,0.083,1.367,28,2.935,357.496,1,2,1384.06,393,3.866,3.589,3248.22,8612.22,439
250,450,211,490,1,1,0,-2.351,0.084,0.871,14,3.762,139.432,1,2,1382.69,391.2,3.867,3.59,3212.38,8569.75,438
145,170,168,190,1,2,1,-2.351,0.084,1.323,28,3,349.762,1,2,1380.47,391.5,3.867,3.59,3212.31,8562.66,437
150,250,180,380,1,3,1,-2.574,0.094,2.842,64,3.249,735.894,1,2,1378.53,390.3,3.867,3.59,3212.31,8566.09,436
135,130,164,560,0,2,0,-2.339,0.097,0.736,28,3.605,291.06,1,2,1376.5,389.4,3.866,3.591,3212.34,8560.56,435
150,250,180,380,1,3,1,-2.327,0.109,0.702,28,3.203,327.583,1,2,1374.69,389.4256,3.866,3.592,3176.22,8560.25,434
261,505,188,550,1,1,0,-2.291,0.144,0.511,14,4.15,126.395,1,2,1372.44,388.5,3.866,3.592,3176.34,8554.66,433
135,255,161,230,1,3,1,-2.012,0.19,0.717,22,3.927,216.338,1,2,1370.16,387.6,3.866,3.592,3176.22,8530.16,432
241,410,177,900,1,1,1,-2.904,0.012,0.904,38,3.098,441.742,1,3,1368.03,386.7,3.865,3.592,3176.34,8557.09,431
160,440,198,520,1,3,1,-2.755,0.019,2.346,46,3.481,528.536,1,3,1366.12,384.3,3.865,3.592,3176.22,8567.25,430
200,365,232,340,1,1,1,-2.946,0.02,3.286,44,3.009,521.131,1,3,1364.38,385.8,3.864,3.594,3140.31,8550.91,429
180,450,200,430,1,2,1,-2.194,0.028,0.311,63,4.093,595.723,0,3,1362.25,384.9,3.864,3.593,3140.34,8530.53,428
250,425,197,890,1,1,1,-2.69,0.031,0,25,3.434,302.156,1,3,1360.47,382.5,3.863,3.593,3140.34,8530.75,427
123,190,200,190,1,3,1,-2.894,0.043,2.865,54,3.012,665.118,1,3,1355,382.2,3.862,3.593,3140.34,8552.66,426
190,460,261,710,1,1,1,-2.736,0.045,2.164,28,2.985,381.117,1,3,1343.84,379.2,3.857,3.595,3104.34,8532.59,425
130,160,194,710,0,3,0,-2.61,0.05,2.045,45,3.062,590.331,1,3,1332.94,376.2,3.852,3.598,3068.34,8494.16,424
180,430,209,410,1,1,1,-2.958,0.054,3.036,34,2.633,430.361,1,3,1328.09,375.9,3.85,3.601,3032.38,8512.56,423
160,230,165,260,1,2,1,-2.801,0.059,0.714,80,3.314,858.022,1,3,1328.84,376.3333333,3.85,3.601,3032.31,8525.41,422
160,400,193,540,1,1,1,-2.172,0.059,0.348,56,4.201,607.507,1,3,1322.72,374.5,3.849,3.601,3032.31,8496.19,421
250,385,217,770,1,1,1,-2.847,0.069,0,38,2.897,472.42,1,3,1317.78,373.8,3.847,3.603,2996.31,8515.62,420
190,390,244,460,1,1,1,-2.372,0.07,1.154,32,3.706,290.951,1,3,1312.81,373.3333333,3.845,3.604,2996.41,8492.66,419
140,225,156,270,1,3,1,-2.872,0.082,2.655,14,2.497,186.943,1,3,1312.41,373.3333333,3.844,3.605,2960.41,8485.03,418
155,235,167,230,1,3,1,-2.868,0.09,1.055,26,2.963,307.264,0,3,1312.06,387.6245,3.841,3.785,2842,9007.28,417
180,410,188,550,1,1,1,-2.605,0.09,0,15,2.938,177.985,1,3,188721.7,173724.601,4.232,3.348,68537.22,68537.22,416
130,95,176,550,0,2,0,-2.439,0.092,0.361,56,3.909,566.407,0,3,1288.32,345,3.842,3.617,4420.38,11796.29,415
180,340,206,360,1,1,1,-2.58,0.098,0.995,28,3.294,310.44,1,3,1294.4,343.8,3.856,3.644,2924.32,8681.41,414
260,390,215,810,1,1,1,-2.68,0.099,1.161,13,2.709,149.499,1,3,1296.13,346,3.858,3.64,2960.32,8467.78,413
160,340,171,470,1,2,1,-2.577,0.1,0.409,28,2.984,342.663,1,3,1293.15,344.5,3.859,3.638,2960.35,8394.11,412
250,440,216,480,1,1,0,-2.837,0.013,1.892,38,3.189,431.059,1,3,1288.9,342.5,3.86,3.638,2960.32,8353.41,411
130,100,167,480,0,2,0,-2.791,0.03,3.056,20,2.2,324.509,1,3,1285.47,341.7,3.859,3.638,2924.32,8339.9,410
180,360,194,380,1,2,1,-2.79,0.031,2.427,30,3.193,335.392,1,3,1280.7,340.8,3.86,3.639,2924.35,8275.49,409
140,330,273,290,1,3,1,-2.563,0.031,0,25,3.492,299.319,1,3,1264.99,337.5,3.856,3.637,2888.35,8210.27,408
150,250,168,330,1,3,1,-2.896,0.032,3.342,26,2.76,330.953,0,3,1247.59,334,3.849,3.64,2852.32,8227.17,407
180,390,256,740,1,2,1,-2.632,0.032,3.118,46,3.599,514.551,0,3,1240.99,334,3.847,3.644,2780.23,8209.77,406
190,295,219,470,1,1,1,-2.875,0.034,3.394,44,3.086,510.174,1,3,1237.34,331.3333333,3.847,3.645,2780.35,8174.14,405
180,400,193,540,1,1,1,-2.785,0.036,2.596,80,3.251,878.288,0,3,1233.92,329.5,3.847,3.645,2780.32,8108.32,404
160,320,181,440,1,2,1,-2.585,0.039,1.626,15,2.951,178.21,1,3,1232.93,328.6666667,3.847,3.645,2744.32,8124.16,403
210,320,270,510,1,1,1,-2.886,0.041,3.16,26,2.703,337.873,1,3,1229.66,328,3.846,3.644,2744.35,8126.2,402
130,95,176,320,0,2,0,-2.694,0.044,2.325,34,2.821,435.364,1,3,1225.98,328.6666667,3.845,3.645,2744.25,8105.53,401
167,365,175,320,1,3,1,-2.691,0.046,0,77,2.868,846.546,0,3,1222.75,327.2,3.845,3.647,2744.36,8077.16,400
200,420,207,500,1,1,1,-2.62,0.049,2.117,28,3.101,369.232,1,3,1219.16,327.3333333,3.844,3.646,2708.36,8073.86,399
150,250,168,330,1,3,1,-2.817,0.05,2.826,54,3.088,651.656,1,3,1216.92,326.6666667,3.843,3.646,2708.31,8096.22,398
160,340,171,470,1,2,1,-2.482,0.051,2.23,45,3.204,568.378,1,3,1214.05,326,3.843,3.645,2708.36,8060.11,397
157,230,170,220,1,3,1,-2.468,0.058,0.631,42,3.133,570.329,1,3,1214.16,326,3.843,3.646,2708.25,8060.28,396
190,325,222,420,1,2,1,-2.565,0.059,1.14,15,3.034,173.298,1,3,1213.31,326,3.843,3.646,2708.22,8078.14,395
160,330,191,440,1,3,1,-2.144,0.06,1.955,31,3.232,371.739,1,3,1211.73,326,3.844,3.646,2672.33,8057.25,394
210,335,258,540,1,1,1,-2.595,0.063,3.736,17,2.678,174.618,1,3,1197.5,322.6666667,3.84,3.645,2672.31,8060.38,393
200,325,194,440,1,1,1,-2.911,0.064,3.079,34,2.633,431.422,0,3,1179.91,330,3.831,3.792,2457.03,8735.69,392
200,375,232,450,1,1,1,-2.558,0.066,0.931,30,2.911,361.337,1,3,1204.56,324.5714286,3.839,3.926,2456.31,8592.88,391
190,400,238,480,1,1,1,-2.859,0.068,2.413,26,2.896,315.39,0,3,1204.53,324,3.842,3.648,2672.31,8162.28,390
233,450,161,940,1,1,1,-2.555,0.069,1.854,15,2.925,179.798,1,3,1202.31,322,3.844,3.647,2672.34,8075.56,389
160,270,167,250,1,2,1,-2.551,0.071,2.292,28,2.969,346.461,1,3,1200.03,322,3.844,3.648,2672.34,8058.53,388
210,400,181,620,1,1,1,-2.356,0.071,1.851,14,3.787,122.581,1,3,1196.78,321.3333333,3.844,3.648,2636.31,8035.59,387
180,360,206,560,1,2,1,-2.647,0.072,2.373,41,2.501,593.87,1,3,1192.12,319.8095238,3.843,3.648,2636.22,8026.75,386
145,170,168,190,1,2,1,-2.646,0.072,2.598,41,2.546,583.402,1,3,1191,319.6,3.843,3.648,2636.38,8017.94,385
250,610,180,620,1,1,1,-2.646,0.073,2.391,41,2.55,582.533,1,3,1187.12,318.8,3.842,3.648,2636.31,7967.88,384
150,190,168,220,1,3,1,-2.833,0.076,3.041,14,2.524,185.499,1,3,1186.03,319.047619,3.842,3.65,2600.34,7964.34,383
150,275,164,420,1,3,1,-2.768,0.081,0,38,2.958,464.73,1,3,1184.28,317.3333333,3.843,3.649,2600.38,7994.66,382
225,310,153,650,1,2,1,-2.633,0.082,0.054,33,2.777,438.109,1,3,1182.84,317.3333333,3.843,3.648,2600.25,7989.81,381
180,400,193,540,1,1,1,-2.826,0.082,0,28,2.507,373.616,1,3,1182.34,316,3.843,3.649,2600.25,7950.47,380
180,370,216,440,1,1,1,-2.486,0.083,2.254,20,3.575,171.619,1,3,1181.44,317.3333333,3.842,3.649,2600.31,7976.12,379
144,220,164,230,1,3,2,-2.635,0.084,1.827,41,2.433,610.604,1,3,1181.34,316.6666667,3.842,3.648,2600.34,7969.06,378
167,400,160,380,1,3,1,-2.543,0.089,0.232,15,2.781,159.895,0,3,1178.03,316.4,3.841,3.648,2600.38,7997.25,377
200,450,178,650,1,2,1,-2.927,0.091,3.508,31,2.776,391.367,1,3,1177.47,316.6666667,3.84,3.649,2564.31,7979.44,376
165,250,153,210,1,3,1,-2.474,0.094,2.173,20,3.615,169.712,1,3,1171.88,315.3333333,3.837,3.649,2564.38,7997.41,375
160,440,175,590,1,2,1,-2.391,0.094,0.005,37,2.617,455.754,0,3,1169.09,314.6666667,3.837,3.65,2564.41,8013.5,374
260,375,223,780,1,1,1,-2.524,0.099,0.976,22,3.031,258.368,1,3,1167.31,315.6,3.837,3.65,2564.38,7946.56,373
130,195,166,170,1,3,1,-2.882,0.104,0.189,24,2.624,302.599,0,3,1166.91,313.6,3.837,3.65,2564.34,7958.44,372
140,220,193,260,1,3,1,-2.132,0.106,2.139,37,2.668,384.899,1,3,1166.5,312.952381,3.838,3.65,2564.34,7970.69,371
150,185,156,260,1,3,1,-2.426,0.114,0,39,2.753,547.911,0,3,1161.91,312.8,3.836,3.65,2564.38,7995.84,370
150,275,164,420,1,3,1,-2.087,0.118,1.492,31,3.233,371.607,1,3,1149.75,309.9047619,3.831,3.651,2528.34,7922.5,369
217,425,171,930,1,1,1,-2.343,0.024,2.47,45,3.408,547.959,1,3,1139.59,319.188,3.824,3.794,2303,8757.28,368
160,290,179,230,1,2,1,-2.441,0.055,0.376,15,3.088,173.602,1,3,1160.75,314.0952381,3.83,3.929,2312.31,8428.75,367
240,425,197,850,1,1,1,-2.439,0.057,0.23,15,3.024,177.312,1,3,1166.75,313.9047619,3.835,3.654,2528.31,8095.69,366
261,435,167,910,1,1,1,-2.862,0.07,3.06,34,2.74,418.368,1,3,1165.5,312.5714286,3.836,3.652,2564.31,8009.5,365
160,420,183,560,1,2,1,-2.545,0.071,2.685,17,2.753,171.772,1,3,1164.12,313.3333333,3.836,3.652,2564.38,7966.88,364
160,350,166,490,1,2,1,-2.25,0.076,0.005,42,3.318,552.402,1,3,1162.31,312.6666667,3.836,3.652,2528.38,8045.44,363
180,375,200,470,1,1,1,-2.529,0.082,0.176,35,2.94,428.648,1,3,1158.81,312,3.835,3.652,2528.25,7983.5,362
150,235,161,270,1,2,1,-2.348,0.087,1.333,14,2.451,214.044,1,3,1154.94,310.4,3.835,3.652,2528.31,8001.06,361
150,250,180,380,1,3,1,-2.406,0.09,0.323,15,3.043,176.207,0,3,1151.06,310.1142857,3.835,3.654,2492.31,7982.69,360
190,280,231,450,1,1,1,-2.351,0.084,0.871,14,3.762,139.432,1,2,1140,308.4,3.835,3.654,2492.31,7950.06,359
167,370,173,350,1,3,1,-2.351,0.084,1.323,28,3,349.762,1,2,1148.88,308.4,3.835,3.654,2492.38,7982.56,358
135,315,165,230,1,3,1,-2.574,0.094,2.842,64,3.249,735.894,1,2,1148.25,308.4,3.835,3.654,2492.38,7943.69,357
210,750,267,710,1,1,1,-2.339,0.097,0.736,28,3.605,291.06,1,2,1147.94,308.4,3.835,3.654,2492.38,7966.88,356
150,180,178,240,1,3,1,-2.327,0.109,0.702,28,3.203,327.583,1,2,1146.75,307.6190476,3.835,3.654,2492.38,7942.56,355
157,325,172,390,1,3,2,-2.291,0.144,0.511,14,4.15,126.395,1,2,1146.25,308.6666667,3.834,3.653,2492.31,7943.81,354
160,270,193,190,1,3,2,-2.012,0.19,0.717,22,3.927,216.338,1,2,1143.94,308,3.834,3.655,2492.38,7947.88,353
160,425,181,570,1,2,1,-2.904,0.012,0.904,38,3.098,441.742,1,3,1141.5,307.2,3.833,3.653,2492.25,7889.56,352
140,310,168,230,1,3,1,-2.755,0.019,2.346,46,3.481,528.536,1,3,1139.12,306.6666667,3.831,3.655,2456.31,7957.81,351
200,350,171,440,1,1,1,-2.946,0.02,3.286,44,3.009,521.131,1,3,1138.69,307.6,3.832,3.655,2456.38,7855.25,350
250,515,184,560,1,1,0,-2.194,0.028,0.311,63,4.093,595.723,0,3,1138.44,307.0285714,3.832,3.656,2456.31,7892.81,349
155,255,154,210,1,3,1,-2.69,0.031,0,25,3.434,302.156,1,3,1138.81,307.0285714,3.832,3.656,2456.38,7892.38,348
200,380,228,610,1,1,1,-2.894,0.043,2.865,54,3.012,665.118,1,3,1138.19,305.6,3.831,3.655,2456.31,7871.94,347
130,195,166,170,1,3,1,-2.736,0.045,2.164,28,2.985,381.117,1,3,1130.31,304.9714286,3.828,3.655,2456.31,7911.69,346
130,195,166,170,1,3,1,-2.61,0.05,2.045,45,3.062,590.331,1,3,1120.56,302,3.826,3.656,2420.38,7895.06,345
167,365,175,340,1,3,1,-2.958,0.054,3.036,34,2.633,430.361,1,3,1118,313.219,3.822,3.807,2219,8720.25,344
150,335,173,210,1,3,1,-2.801,0.059,0.714,80,3.314,858.022,1,3,1141.31,308.7428571,3.829,3.929,2240.38,8504,343
250,365,195,730,1,1,1,-2.172,0.059,0.348,56,4.201,607.507,1,3,1147.69,310,3.833,3.656,2456.19,8088.25,342
150,575,104,540,1,1,1,-2.847,0.069,0,38,2.897,472.42,1,3,1149.31,309.3333333,3.834,3.653,2492.25,8087.44,341
150,335,188,350,1,3,1,-2.372,0.07,1.154,32,3.706,290.951,1,3,1149.38,308.4,3.836,3.652,2492.38,8105.69,340
200,365,237,590,1,1,1,-2.872,0.082,2.655,14,2.497,186.943,1,3,1146.56,309.3333333,3.835,3.652,2492.38,8074.06,339
410,970,206,920,1,1,1,-2.868,0.09,1.055,26,2.963,307.264,0,3,1144.94,309.3333333,3.836,3.653,2492.38,8083.62,338
150,255,176,390,1,3,1,-2.605,0.09,0,15,2.938,177.985,1,3,1143.31,308.4,3.835,3.654,2456.38,8093.38,337
160,420,183,560,1,2,1,-2.439,0.092,0.361,56,3.909,566.407,0,3,1140.38,307.3333333,3.835,3.653,2456.38,8080.94,336
250,450,211,490,1,1,0,-2.58,0.098,0.995,28,3.294,310.44,1,3,1137.25,306.6666667,3.835,3.654,2456.19,8011.12,335
145,170,168,190,1,2,1,-2.68,0.099,1.161,13,2.709,149.499,1,3,1135.69,304.8,3.835,3.654,2456.38,8004.94,334
150,250,180,380,1,3,1,-2.577,0.1,0.409,28,2.984,342.663,1,3,1133.5,304,3.835,3.656,2456.38,7976.62,333
135,130,164,560,0,2,0,-2.837,0.013,1.892,38,3.189,431.059,1,3,1130.69,303.2,3.834,3.656,2420.31,7924.06,332
150,250,180,380,1,3,1,-2.791,0.03,3.056,20,2.2,324.509,1,3,1128,304.1142857,3.834,3.655,2420.25,7920.94,331
261,505,188,550,1,1,0,-2.79,0.031,2.427,30,3.193,335.392,1,3,1124.38,303.6,3.833,3.656,2420.38,7904.81,330
135,255,161,230,1,3,1,-2.563,0.031,0,25,3.492,299.319,1,3,1122.25,301.8857143,3.832,3.657,2420.31,7897.5,329
241,410,177,900,1,1,1,-2.896,0.032,3.342,26,2.76,330.953,0,3,1119.62,301.3714286,3.832,3.658,2420.38,7873.31,328
160,440,198,520,1,3,1,-2.632,0.032,3.118,46,3.599,514.551,0,3,1118.38,300.8571429,3.831,3.658,2420.31,7853.94,327
200,365,232,340,1,1,1,-2.875,0.034,3.394,44,3.086,510.174,1,3,1117.19,300.8571429,3.832,3.658,2420.38,7868.5,326
180,450,200,430,1,2,1,-2.785,0.036,2.596,80,3.251,878.288,0,3,1117.25,300.8571429,3.831,3.658,2384.31,7883.69,325
250,425,197,890,1,1,1,-2.585,0.039,1.626,15,2.951,178.21,1,3,1112.88,299.8285714,3.83,3.658,2384.38,7846.25,324
233,450,161,940,1,1,1,-2.699,0.006,3.462,16,2.993,178.513,1,1,1108.5,300,3.828,3.659,2384.31,7923.12,323
160,270,167,250,1,2,1,-2.696,0.008,2.879,32,2.926,365.272,1,1,1103.56,298.1298701,3.825,3.66,2348.38,7919.06,322
210,400,181,620,1,1,1,-2.775,0.012,3.653,28,2.761,301.775,1,1,1096.75,295.7142857,3.824,3.663,2348.31,7897.25,321
180,360,206,560,1,2,1,-2.783,0.013,3.015,38,2.908,436.183,1,1,1085.62,302.375,3.814,3.804,2135,8666.31,320
145,170,168,190,1,2,1,-2.747,0.016,2.578,36,3.334,421.286,1,1,192383.59,7410.016,4.225,3.363,67109.99,67109.99,319
250,610,180,620,1,1,1,-2.763,0.024,3.293,14,2.792,149.207,1,1,1131.78,308.9142857,3.822,3.672,3680.32,13586.21,318
150,190,168,220,1,3,1,-2.65,0.027,1.052,28,3.507,291.575,0,1,1131.33,305.1428571,3.829,3.67,2420.35,8686.72,317
